image_count, train_elapsed, train_interval, content_loss, style_loss, total_loss, reporting_line, train_completion, total_images, train_eta, train_left, delta_time
18972, 367.9800593852997, 1.0522329807281494, 421318, 232184, 653503, 352, 0.18980351354596023, 99956, 1938.742083908761, 1570.7620245234614, 0.000653141172221372
19026, 369.02996945381165, 1.049910068511963, 421054, 231858, 652912, 353, 0.19034375125055025, 99956, 1938.755367745464, 1569.7253982916523, 0.0006599511674110214
19080, 370.08005142211914, 1.0500819683074951, 420813, 231536, 652349, 354, 0.19088398895514025, 99956, 1938.7694769365485, 1568.6894255144293, 0.0006599707046534009
19134, 371.1297194957733, 1.0496680736541748, 420579, 231210, 651790, 355, 0.19142422665973027, 99956, 1938.7813443043544, 1567.6516248085811, 0.0006615718120926983
19188, 372.18013286590576, 1.0504133701324463, 420390, 230889, 651279, 356, 0.1919644643643203, 99956, 1938.7970273475337, 1566.616894481628, 0.0006600511941418086
19242, 373.2315151691437, 1.051382303237915, 420195, 230588, 650783, 357, 0.19250470206891032, 99956, 1938.8176556619335, 1565.5861404927898, 0.0006579489806786132
19296, 374.2835726737976, 1.0520575046539307, 420074, 230278, 650351, 358, 0.19304493977350035, 99956, 1938.8416661578624, 1564.5580934840648, 0.0006566531103816553
19350, 375.33001494407654, 1.0464422702789307, 419828, 229964, 649791, 359, 0.19358517747809037, 99956, 1938.8365361111169, 1563.5065211670403, 0.0006721209786992866
19404, 376.3786041736603, 1.0485892295837402, 419621, 229666, 649287, 360, 0.19412541518268037, 99956, 1938.8424942683152, 1562.463890094655, 0.0006668543164163321
19458, 377.43050241470337, 1.0518982410430908, 419390, 229383, 648773, 361, 0.1946656528872704, 99956, 1938.8654177903222, 1561.4349153756189, 0.0006585590397060193
19512, 378.48019313812256, 1.0496907234191895, 419182, 229087, 648269, 362, 0.19520589059186041, 99956, 1938.8769057664094, 1560.3967126282869, 0.0006649029921828031
19566, 379.53211212158203, 1.0519189834594727, 418974, 228784, 647758, 363, 0.19574612829645044, 99956, 1938.8997137496092, 1559.3676016280272, 0.0006595188210350988
19620, 380.58302998542786, 1.0509178638458252, 418756, 228463, 647219, 364, 0.19628636600104046, 99956, 1938.9172958829472, 1558.3342658975193, 0.0006626633318718156
19674, 381.62961626052856, 1.046586275100708, 418553, 228164, 646716, 365, 0.1968266037056305, 99956, 1938.9127743690856, 1557.283158108557, 0.0006745072684113396
19728, 382.67884492874146, 1.0492286682128906, 418350, 227860, 646210, 366, 0.19736684141022048, 99956, 1938.9216658402922, 1556.2428209115508, 0.0006680462647973284
19782, 383.723464012146, 1.044619083404541, 418170, 227548, 645718, 367, 0.1979070791148105, 99956, 1938.9072171063626, 1555.1837530942166, 0.0006805286444397929
19836, 384.76675844192505, 1.0432944297790527, 417975, 227272, 645248, 368, 0.19844731681940053, 99956, 1938.8861719510517, 1554.1194135091266, 0.0006843818828304871
19890, 385.80720615386963, 1.04044771194458, 417808, 227005, 644813, 369, 0.19898755452399056, 99956, 1938.850935058632, 1553.0437289047625, 0.0006921505484158708
19944, 386.85141038894653, 1.0442042350769043, 417626, 226716, 644342, 370, 0.19952779222858058, 99956, 1938.834716046808, 1551.9833056578614, 0.0006828032122758732
19998, 387.8976376056671, 1.046227216720581, 417428, 226397, 643825, 371, 0.2000680299331706, 99956, 1938.8286960952125, 1550.9310584895454, 0.0006780016025171864
20052, 388.949857711792, 1.052220106124878, 417256, 226115, 643370, 372, 0.2006082676377606, 99956, 1938.8525821583823, 1549.9027244465904, 0.0006630430394221065
20106, 389.9964928627014, 1.0466351509094238, 417035, 225834, 642870, 373, 0.20114850534235063, 99956, 1938.8485745839146, 1548.8520817212132, 0.000677876558835222
20160, 391.0383813381195, 1.0418884754180908, 416818, 225561, 642379, 374, 0.20168874304694065, 99956, 1938.8210538210851, 1547.7826724829656, 0.0006904527881442801
20214, 392.08247089385986, 1.0440895557403564, 416624, 225274, 641898, 375, 0.20222898075153067, 99956, 1938.804564196431, 1546.7220933025712, 0.0006852248699056318
20268, 393.1255850791931, 1.043114185333252, 416470, 224990, 641461, 376, 0.2027692184561207, 99956, 1938.7833521894527, 1545.6577671102596, 0.0006881172751849185
20322, 394.172132730484, 1.0465476512908936, 416276, 224704, 640980, 377, 0.20330945616071072, 99956, 1938.7791407936354, 1544.6070080631514, 0.000679813519827599
20376, 395.2189245223999, 1.0467917919158936, 416087, 224433, 640520, 378, 0.20384969386530075, 99956, 1938.776149369896, 1543.5572248474962, 0.0006796442138194969
20430, 396.2724504470825, 1.0535259246826172, 415891, 224152, 640043, 379, 0.20438993156989074, 99956, 1938.8061212378161, 1542.5336707907336, 0.0006631137740058524
20484, 397.31901717185974, 1.0465667247772217, 415676, 223882, 639558, 380, 0.20493016927448077, 99956, 1938.8019761975402, 1541.4829590256804, 0.0006811596952139842
20538, 398.3628726005554, 1.0438554286956787, 415501, 223605, 639106, 381, 0.2054704069790708, 99956, 1938.784657399022, 1540.4217847984667, 0.0006884112607281612
20592, 399.4114627838135, 1.0485901832580566, 415355, 223322, 638677, 382, 0.20601064468366082, 99956, 1938.7904124912034, 1539.37894970739, 0.0006769802279920079
20646, 400.45770931243896, 1.0462465286254883, 415201, 223046, 638248, 383, 0.20655088238825084, 99956, 1938.7847908570254, 1538.3270815445865, 0.0006833068381267848
20700, 401.5033149719238, 1.0456056594848633, 415062, 222768, 637830, 384, 0.20709112009284086, 99956, 1938.7761039291602, 1537.2727889572363, 0.0006853500793156941
20754, 402.55228638648987, 1.04897141456604, 414885, 222491, 637376, 385, 0.20763135779743086, 99956, 1938.7836724509966, 1536.2313860645068, 0.000677435325864284
20808, 403.5924470424652, 1.0401606559753418, 414737, 222208, 636944, 386, 0.20817159550202088, 99956, 1938.748877190343, 1535.1564301478777, 0.00069973568199444
20862, 404.6375069618225, 1.0450599193572998, 414587, 221933, 636520, 387, 0.2087118332066109, 99956, 1938.7377358774772, 1534.1002289156547, 0.000688008864426437
20916, 405.67577958106995, 1.0382726192474365, 414431, 221653, 636084, 388, 0.20925207091120093, 99956, 1938.6942160932026, 1533.0184365121327, 0.0007051640975809237
20970, 406.7212429046631, 1.0454633235931396, 414252, 221381, 635633, 389, 0.20979230861579096, 99956, 1938.6851957929662, 1531.963952888303, 0.0006878479728062992
21024, 407.7634789943695, 1.042236089706421, 414050, 221116, 635166, 390, 0.21033254632038098, 99956, 1938.6608783467084, 1530.8973993523389, 0.0006962001514156935
21078, 408.8088483810425, 1.0453693866729736, 413879, 220868, 634747, 391, 0.21087278402497098, 99956, 1938.6515442060672, 1529.8426958250247, 0.0006889446201687743
21132, 409.86384201049805, 1.0549936294555664, 413725, 220606, 634331, 392, 0.211413021729561, 99956, 1938.6877811849963, 1528.8239391744983, 0.0006659224855645185
21186, 410.9161891937256, 1.052347183227539, 413548, 220356, 633904, 393, 0.21195325943415103, 99956, 1938.7113474486941, 1527.7951582549686, 0.0006729230836647337
21240, 411.96574902534485, 1.0495598316192627, 413394, 220093, 633487, 394, 0.21249349713874105, 99956, 1938.7216765337744, 1526.7559275084295, 0.0006802160230210408
21294, 413.0179352760315, 1.0521862506866455, 413230, 219832, 633063, 395, 0.21303373484333107, 99956, 1938.7442818846155, 1525.726346608584, 0.0006743585410706743
21348, 414.06502771377563, 1.0470924377441406, 413040, 219558, 632598, 396, 0.2135739725479211, 99956, 1938.7429225294245, 1524.6778948156489, 0.0006871820725031785
21402, 415.1131329536438, 1.048105239868164, 412788, 219301, 632088, 397, 0.2141142102525111, 99956, 1938.7463002296245, 1523.6331672759807, 0.0006852119672099422
21456, 416.15616512298584, 1.043032169342041, 412568, 219061, 631629, 398, 0.21465444795710112, 99956, 1938.7260272666467, 1522.5698621436609, 0.0006978747609051039
21510, 417.2027804851532, 1.0466153621673584, 412410, 218795, 631205, 399, 0.21519468566169114, 99956, 1938.7225070280788, 1521.5197265429256, 0.0006897125884632871
21564, 418.2417907714844, 1.0390102863311768, 412200, 218532, 630733, 400, 0.21573492336628117, 99956, 1938.683752474239, 1520.4419617027547, 0.0007083475957421204
21618, 419.2945635318756, 1.0527727603912354, 412041, 218281, 630322, 401, 0.2162751610708712, 99956, 1938.7088256264296, 1519.414262094554, 0.0006759216294253134
21672, 420.34110736846924, 1.046543836593628, 411915, 218031, 629947, 402, 0.21681539877546122, 99956, 1938.7050446715905, 1518.3639373031212, 0.0006912695356596776
21726, 421.38996624946594, 1.048858880996704, 411755, 217770, 629525, 403, 0.2173556364800512, 99956, 1938.7119334636666, 1517.3219672142006, 0.0006862452823868104
21780, 422.4401943683624, 1.0502281188964844, 411608, 217523, 629131, 404, 0.21789587418464124, 99956, 1938.725072005695, 1516.2848776373326, 0.0006835000080913645
21834, 423.4882764816284, 1.0480821132659912, 411413, 217271, 628684, 405, 0.21843611188923126, 99956, 1938.7283211503916, 1515.2400446687632, 0.0006890743184073678
21888, 424.53631591796875, 1.048039436340332, 411179, 217037, 628216, 406, 0.21897634959382128, 99956, 1938.7313593702706, 1514.195043452302, 0.0006896605063587691
21942, 425.5864601135254, 1.0501441955566406, 411072, 216815, 627888, 407, 0.2195165872984113, 99956, 1938.7439707915205, 1513.157510677995, 0.0006852041807912101
21996, 426.62224102020264, 1.035780906677246, 410856, 216569, 627425, 408, 0.22005682500300133, 99956, 1938.6912494733303, 1512.0690084531277, 0.0007193581746686162
22050, 427.6663110256195, 1.0440700054168701, 410687, 216333, 627020, 409, 0.22059706270759133, 99956, 1938.676362125933, 1511.0100511003136, 0.0007003366558629986
22104, 428.70832991600037, 1.0420188903808594, 410527, 216107, 626633, 410, 0.22113730041218135, 99956, 1938.6522722169623, 1509.943942300962, 0.0007055603624710471
22158, 429.7526385784149, 1.0443086624145508, 410344, 215856, 626199, 411, 0.22167753811677138, 99956, 1938.638629016339, 1508.8859904379242, 0.0007006563842533176
22212, 430.7947597503662, 1.042121171951294, 410125, 215623, 625748, 412, 0.2222177758213614, 99956, 1938.6152082481362, 1507.82044849777, 0.0007061779000578916
22266, 431.84373664855957, 1.0489768981933594, 409973, 215405, 625378, 413, 0.22275801352595143, 99956, 1938.6226776449932, 1506.7789409964337, 0.0006907370850249839
22320, 432.88692355155945, 1.043186902999878, 409836, 215166, 625002, 414, 0.22329825123054145, 99956, 1938.6041814748958, 1505.7172579233363, 0.0007046044009583197
22374, 433.9402332305908, 1.053309679031372, 409690, 214923, 624613, 415, 0.22383848893513145, 99956, 1938.63099815844, 1504.6907649278492, 0.0006817302452273299
22428, 434.98679518699646, 1.0465619564056396, 409574, 214699, 624273, 416, 0.22437872663972147, 99956, 1938.6276127925548, 1503.6408176055584, 0.0006977827914967927
22482, 436.03486132621765, 1.0480661392211914, 409399, 214467, 623867, 417, 0.2249189643443115, 99956, 1938.6309313550134, 1502.5960700287958, 0.0006948119288396892
22536, 437.0741901397705, 1.0393288135528564, 409215, 214237, 623452, 418, 0.22545920204890152, 99956, 1938.5954805471645, 1501.521290407394, 0.0007152817998393735
22590, 438.12497782707214, 1.0507876873016357, 409081, 214003, 623084, 419, 0.22599943975349154, 99956, 1938.6109023321303, 1500.4859245050582, 0.0006895446031637276
22644, 439.16947960853577, 1.044501781463623, 408912, 213758, 622670, 420, 0.22653967745808157, 99956, 1938.5985030803215, 1499.4290234717857, 0.0007043725076069096
22698, 440.2138340473175, 1.0443544387817383, 408726, 213521, 622247, 421, 0.22707991516267156, 99956, 1938.5855139674716, 1498.371679920154, 0.0007051641225294114
22752, 441.25842118263245, 1.0445871353149414, 408545, 213286, 621831, 422, 0.2276201528672616, 99956, 1938.573608813784, 1497.3151876311515, 0.0007050936047181544
22806, 442.3031301498413, 1.0447089672088623, 408376, 213050, 621426, 423, 0.2281603905718516, 99956, 1938.562294012871, 1496.2591638630297, 0.0007052782051804041
22860, 443.35387420654297, 1.0507440567016602, 408232, 212829, 621062, 424, 0.22870062827644164, 99956, 1938.5774212681195, 1495.2235470615765, 0.0006921373158239597
22914, 444.4000334739685, 1.046159267425537, 408029, 212584, 620613, 425, 0.22924086598103166, 99956, 1938.5724773467746, 1494.172443872806, 0.000702973940476026
22968, 445.44661140441895, 1.0465779304504395, 407868, 212383, 620251, 426, 0.22978110368562168, 99956, 1938.5693786807776, 1493.1227672763587, 0.0007025136896025019
23022, 446.4894742965698, 1.042862892150879, 407725, 212151, 619875, 427, 0.23032134139021168, 99956, 1938.55016474624, 1492.0606904496701, 0.000711312458670732
23076, 447.5341191291809, 1.044644832611084, 407547, 211920, 619467, 428, 0.2308615790948017, 99956, 1938.5387593896867, 1491.0046402605058, 0.0007077796472515496
23130, 448.5773026943207, 1.0431835651397705, 407391, 211705, 619096, 429, 0.23140181679939173, 99956, 1938.5210924389762, 1489.9437897446555, 0.0007115004790761992
23184, 449.6283538341522, 1.051051139831543, 407221, 211484, 618705, 430, 0.23194205450398175, 99956, 1938.5374282197429, 1488.9090743855907, 0.0006944660370322708
23238, 450.67998933792114, 1.051635503768921, 407033, 211243, 618276, 431, 0.23248229220857178, 99956, 1938.556201663708, 1487.8762123257868, 0.0006937039189113259
23292, 451.73267936706543, 1.052690029144287, 406835, 211017, 617852, 432, 0.2330225299131618, 99956, 1938.5794134816413, 1486.8467341145758, 0.000691911197102657
23346, 452.7789452075958, 1.0462658405303955, 406600, 210787, 617387, 433, 0.2335627676177518, 99956, 1938.5750127289664, 1485.7960675213706, 0.0007066408185177897
23400, 453.829226732254, 1.0502815246582031, 406444, 210563, 617007, 434, 0.23410300532234182, 99956, 1938.5877857798796, 1484.7585590476256, 0.000698284573787955
23454, 454.8746762275696, 1.0454494953155518, 406298, 210348, 616647, 435, 0.23464324302693185, 99956, 1938.5799069243176, 1483.705230696748, 0.0007094273641050641
23508, 455.9273250102997, 1.0526487827301025, 406174, 210129, 616303, 436, 0.23518348073152187, 99956, 1938.6026756308283, 1482.6753506205287, 0.0006941271452791664
23562, 456.977055311203, 1.0497303009033203, 406012, 209902, 615914, 437, 0.2357237184361119, 99956, 1938.6129590309229, 1481.6359037197199, 0.0007010616992949581
23616, 458.0264701843262, 1.049414873123169, 405878, 209708, 615585, 438, 0.23626395614070192, 99956, 1938.6218603380973, 1480.5953901537712, 0.0007022734555340859
23670, 459.0881247520447, 1.0616545677185059, 405731, 209491, 615222, 439, 0.23680419384529192, 99956, 1938.682408015014, 1479.5942832629694, 0.0006761515654171157
23724, 460.1315653324127, 1.043440580368042, 405528, 209282, 614810, 440, 0.23734443154988194, 99956, 1938.6659393174275, 1478.5343739850148, 0.0007163512930160598
23778, 461.18140745162964, 1.049842119216919, 405379, 209069, 614447, 441, 0.23788466925447196, 99956, 1938.6764556831984, 1477.4950482315687, 0.0007029432468619312
23832, 462.23028898239136, 1.0488815307617188, 405183, 208844, 614026, 442, 0.238424906959062, 99956, 1938.6828954986536, 1476.4526065162622, 0.0007055466727650117
23886, 463.279093503952, 1.048804521560669, 405074, 208641, 613716, 443, 0.238965144663652, 99956, 1938.6889839354026, 1475.4098904314505, 0.0007062306505536409
23940, 464.3340072631836, 1.0549137592315674, 404919, 208431, 613350, 444, 0.23950538236824204, 99956, 1938.7205526315279, 1474.3865453683443, 0.0006936005172142323
23994, 465.39153385162354, 1.0575265884399414, 404790, 208220, 613010, 445, 0.24004562007283203, 99956, 1938.7628639523582, 1473.3713301007347, 0.0006885679137529355
24048, 466.4412202835083, 1.0496864318847656, 404641, 208017, 612658, 446, 0.24058585777742206, 99956, 1938.7723974824667, 1472.3311771989584, 0.0007059679257538365
24102, 467.49839305877686, 1.0571727752685547, 404527, 207818, 612345, 447, 0.24112609548201208, 99956, 1938.8129357141772, 1471.3145426554004, 0.0006904931168353334
24156, 468.5496971607208, 1.0513041019439697, 404410, 207610, 612021, 448, 0.2416663331866021, 99956, 1938.8290085029396, 1470.2793113422188, 0.0007036097878250214
24210, 469.60079073905945, 1.051093578338623, 404243, 207402, 611646, 449, 0.24220657089119213, 99956, 1938.8441404012153, 1469.2433496621559, 0.0007046019569690865
24264, 470.65385007858276, 1.0530593395233154, 404098, 207208, 611306, 450, 0.24274680859578215, 99956, 1938.8673029366475, 1468.2134528580648, 0.0007009708802343528
24318, 471.7090494632721, 1.055199384689331, 403955, 206996, 610951, 451, 0.24328704630037215, 99956, 1938.8991589830919, 1467.1901095198198, 0.0006969990203079535
24372, 472.7595012187958, 1.0504517555236816, 403828, 206796, 610624, 452, 0.24382728400496217, 99956, 1938.9114025859983, 1466.1519013672025, 0.0007076166516396531
24426, 473.8060076236725, 1.046506404876709, 403698, 206595, 610293, 453, 0.2443675217095522, 99956, 1938.9074469021455, 1465.101439278473, 0.000716475617396739
24480, 474.8510901927948, 1.0450825691223145, 403556, 206387, 609943, 454, 0.24490775941414222, 99956, 1938.897694906495, 1464.0466047137002, 0.0007199737414034235
24534, 475.8924651145935, 1.041374921798706, 403408, 206189, 609597, 455, 0.24544799711873225, 99956, 1938.8728802068276, 1462.9804150922341, 0.0007282484164324865
24588, 476.9299826622009, 1.0375175476074219, 403278, 205989, 609266, 456, 0.24598823482332227, 99956, 1938.8324933700567, 1461.9025107078558, 0.0007367866126289924
24642, 477.97031450271606, 1.0403318405151367, 403120, 205785, 608905, 457, 0.24652847252791227, 99956, 1938.8036992303178, 1460.8333847276017, 0.0007313250866067822
24696, 479.0090055465698, 1.0386910438537598, 402978, 205590, 608569, 458, 0.2470687102325023, 99956, 1938.7683899584117, 1459.759384411842, 0.0007351969957615223
24750, 480.0466732978821, 1.0376677513122559, 402784, 205389, 608173, 459, 0.24760894793709232, 99956, 1938.729102067196, 1458.682428769314, 0.0007377624381308401
24804, 481.0920329093933, 1.0453596115112305, 402638, 205191, 607830, 460, 0.24814918564168234, 99956, 1938.7209821597855, 1457.6289492503922, 0.0007222130726634024
24858, 482.12808442115784, 1.0360515117645264, 402478, 204993, 607471, 461, 0.24868942334627236, 99956, 1938.675468919513, 1456.547384498355, 0.0007420027933675577
24912, 483.1636769771576, 1.0355925559997559, 402283, 204812, 607095, 462, 0.2492296610508624, 99956, 1938.628311493608, 1455.4646345164504, 0.0007433674959209657
24966, 484.20673084259033, 1.0430538654327393, 402170, 204643, 606813, 463, 0.24976989875545239, 99956, 1938.6112307979638, 1454.4044999553735, 0.0007283822196264556
25019, 485.2079985141754, 1.001267671585083, 340504, 115483, 455987, 464, 0.2503001320581056, 99956, 1938.5047643584041, 1453.2967658442287, 0.0007616410092093906
25073, 486.2116947174072, 1.0036962032318115, 322487, 115983, 438470, 465, 0.2508403697626956, 99956, 1938.3311194182252, 1452.119424700818, 0.0008101175004864292
25127, 487.21774435043335, 1.006049633026123, 326538, 115797, 442335, 466, 0.25138060746728563, 99956, 1938.1675828507944, 1450.949838500361, 0.0008054338923935145
25181, 488.2245090007782, 1.0067646503448486, 330728, 115976, 446704, 467, 0.25192084517187563, 99956, 1938.0075859450294, 1449.7830769442512, 0.0008041363837331117
25235, 489.2324025630951, 1.0078935623168945, 331329, 116291, 447620, 468, 0.2524610828764656, 99956, 1937.85274541695, 1448.620342853855, 0.0008020055613057187
25289, 490.24111247062683, 1.0087099075317383, 332569, 117382, 449951, 469, 0.2530013205810557, 99956, 1937.7017927997933, 1447.4606803291665, 0.0008005289518465686
25343, 491.24978947639465, 1.0086770057678223, 335902, 117370, 453272, 470, 0.2535415582856457, 99956, 1937.5513537032912, 1446.3015642268965, 0.0008007928077233828
25397, 492.2584898471832, 1.0087003707885742, 336418, 118295, 454713, 471, 0.2540817959902357, 99956, 1937.4016463033051, 1445.143156456122, 0.0008009448371120165
25451, 493.2671754360199, 1.00868558883667, 338068, 118689, 456757, 472, 0.2546220336948257, 99956, 1937.2525161244275, 1443.9853406884076, 0.000801177213857196
25505, 494.27618384361267, 1.0090084075927734, 338598, 118516, 457115, 473, 0.2551622713994157, 99956, 1937.1052825827153, 1442.8290987391026, 0.000800729700450975
25559, 495.2851860523224, 1.0090022087097168, 339287, 118451, 457738, 474, 0.25570250910400577, 99956, 1936.9586469363408, 1441.6734608840184, 0.0008009526950171209
25613, 496.2965393066406, 1.0113532543182373, 338981, 117887, 456868, 475, 0.25624274680859577, 99956, 1936.8218046669492, 1440.5252653603086, 0.0007964324480286278
25667, 497.30415296554565, 1.0076136589050293, 337018, 117347, 454365, 476, 0.2567829845131858, 99956, 1936.6709749415234, 1439.3668219759777, 0.0008041812331844866
25721, 498.31182646751404, 1.0076735019683838, 335794, 116905, 452699, 477, 0.2573232222177758, 99956, 1936.5210110954797, 1438.2091846279657, 0.0008042684674520739
25775, 499.31943440437317, 1.0076079368591309, 335580, 116706, 452287, 478, 0.25786345992236587, 99956, 1936.371421351058, 1437.0519869466848, 0.0008046101315785092
25829, 500.3305513858795, 1.0111169815063477, 335346, 116744, 452089, 479, 0.25840369762695586, 99956, 1936.2360367930223, 1435.9054854071428, 0.0007978149363809806
25883, 501.34095072746277, 1.010399341583252, 334592, 116512, 451103, 480, 0.25894393533154586, 99956, 1936.0984457332718, 1434.757495005809, 0.0007994888333533456
25937, 502.350567817688, 1.0096170902252197, 335602, 116929, 452531, 481, 0.2594841730361359, 99956, 1935.9584129538812, 1433.6078451361932, 0.0008012851465265536
25991, 503.36164140701294, 1.0110735893249512, 334889, 116538, 451427, 482, 0.2600244107407259, 99956, 1935.8245634442455, 1432.4629220372326, 0.0007986306037909285
26045, 504.37057638168335, 1.0089349746704102, 334762, 116328, 451090, 483, 0.26056464844531596, 99956, 1935.683061347957, 1431.3124849662736, 0.000803118219159793
26099, 505.37949991226196, 1.0089235305786133, 334185, 116471, 450656, 484, 0.26110488614990596, 99956, 1935.5421009705374, 1430.1626010582754, 0.0008033772639279846
26153, 506.38890171051025, 1.009401798248291, 333252, 116128, 449380, 485, 0.26164512385449595, 99956, 1935.403550620417, 1429.0146489099068, 0.0008026724706121646
26207, 507.3996090888977, 1.0107073783874512, 332935, 116184, 449119, 486, 0.262185361559086, 99956, 1935.2705508486229, 1427.8709417597252, 0.000800346694174281
26261, 508.4120273590088, 1.012418270111084, 332552, 116072, 448624, 487, 0.262725599263676, 99956, 1935.1446101327856, 1426.7325827737768, 0.000797242210521798
26315, 509.42254281044006, 1.0105154514312744, 332333, 115664, 447997, 488, 0.26326583696826605, 99956, 1935.0119585468494, 1425.5894157364094, 0.0008012482865884518
26369, 510.4310157299042, 1.0084729194641113, 332940, 115737, 448678, 489, 0.26380607467285605, 99956, 1934.8721077135388, 1424.4410919836346, 0.0008055080516865543
26423, 511.4406578540802, 1.0096421241760254, 332490, 115415, 447906, 490, 0.2643463123774461, 99956, 1934.7372515029494, 1423.2965936488692, 0.0008034718607924374
26477, 512.4524385929108, 1.0117807388305664, 333169, 115469, 448639, 491, 0.2648865500820361, 99956, 1934.611019072893, 1422.1585804799822, 0.0007995615066916928
26531, 513.462075471878, 1.0096368789672852, 333214, 115313, 448527, 492, 0.2654267877866261, 99956, 1934.4772234694149, 1421.0151479975368, 0.0008040119422262348
26585, 514.4715118408203, 1.0094363689422607, 332501, 115077, 447578, 493, 0.26596702549121615, 99956, 1934.3432175121698, 1419.8717056713494, 0.0008046658248497263
26639, 515.4842617511749, 1.0127499103546143, 333183, 114975, 448159, 494, 0.26650726319580614, 99956, 1934.2221880551238, 1418.7379263039488, 0.0007985083179501418
26693, 516.4936678409576, 1.0094060897827148, 334162, 115289, 449451, 495, 0.2670475009003962, 99956, 1934.0891268389, 1417.5954589979424, 0.000805270152312576
26747, 517.5057919025421, 1.0121240615844727, 334586, 115451, 450037, 496, 0.2675877386049862, 99956, 1933.966760212753, 1416.4609683102108, 0.0008002922699353876
26801, 518.5148901939392, 1.0090982913970947, 334194, 115331, 449526, 497, 0.2681279763095762, 99956, 1933.8336018889368, 1415.3187116949975, 0.0008064158778592345
26855, 519.5248291492462, 1.0099389553070068, 333992, 115451, 449443, 498, 0.26866821401416624, 99956, 1933.7041080782742, 1414.179278929028, 0.0008050715054879198
26909, 520.5327498912811, 1.007920742034912, 333804, 115614, 449418, 499, 0.26920845171875624, 99956, 1933.5676371523616, 1413.0348872610805, 0.0008092267260585428
26963, 521.5422403812408, 1.0094904899597168, 334097, 115938, 450036, 500, 0.2697486894233463, 99956, 1933.43753215693, 1411.8952917756892, 0.0008064878621646399
27017, 522.5542597770691, 1.012019395828247, 334319, 115958, 450277, 501, 0.2702889271279363, 99956, 1933.3173035598593, 1410.7630437827902, 0.0008019348173298191
27071, 523.5648694038391, 1.0106096267700195, 334865, 116051, 450916, 502, 0.27082916483252634, 99956, 1933.1923492346104, 1409.6274798307713, 0.0008049289049804065
27125, 524.5717134475708, 1.0068440437316895, 334830, 116001, 450832, 503, 0.27136940253711633, 99956, 1933.0540161978022, 1408.4823027502314, 0.0008123969608463399
27179, 525.5778710842133, 1.006157636642456, 334307, 116001, 450308, 504, 0.27190964024170633, 99956, 1932.9137084548227, 1407.3358373706094, 0.0008139721581047477
27233, 526.5828905105591, 1.0050194263458252, 334550, 115797, 450347, 505, 0.2724498779462964, 99956, 1932.7697794540977, 1406.1868889435386, 0.0008163996087937608
27287, 527.5907423496246, 1.0078518390655518, 334444, 115631, 450075, 506, 0.2729901156508864, 99956, 1932.6367956279212, 1405.0460532782965, 0.0008112973276966917
27341, 528.5968506336212, 1.006108283996582, 333843, 115415, 449257, 507, 0.27353035335547643, 99956, 1932.497962837286, 1403.9011122036648, 0.0008148779692739305
27395, 529.6050703525543, 1.0082197189331055, 333979, 115464, 449442, 508, 0.2740705910600664, 99956, 1932.3673813527987, 1402.7623110002444, 0.0008111691012430144
27449, 530.6153390407562, 1.0102686882019043, 333992, 115416, 449408, 509, 0.2746108287646564, 99956, 1932.2447750066608, 1401.6294359659046, 0.0008076029883722358
27503, 531.6227416992188, 1.0074026584625244, 334275, 115300, 449576, 510, 0.2751510664692465, 99956, 1932.1122339121953, 1400.4894922129765, 0.0008132989531163259
27557, 532.6332070827484, 1.010465383529663, 334271, 115135, 449406, 511, 0.27569130417383647, 99956, 1931.9913215213269, 1399.3581144385785, 0.0008078445291369585
27611, 533.6454434394836, 1.0122363567352295, 333997, 115178, 449175, 512, 0.2762315418784265, 99956, 1931.877293268517, 1398.2318498290333, 0.0008048437336549696
27665, 534.6550416946411, 1.0095982551574707, 334204, 115114, 449318, 513, 0.2767717795830165, 99956, 1931.7541784792897, 1397.0991367846486, 0.0008101038783540071
27719, 535.6622700691223, 1.0072283744812012, 333798, 115089, 448887, 514, 0.27731201728760657, 99956, 1931.6229974757093, 1395.960727406587, 0.0008148379367562963
27773, 536.6673247814178, 1.0050547122955322, 333964, 115182, 449146, 515, 0.27785225499219657, 99956, 1931.4845035052533, 1394.8171787238355, 0.0008191839930024036
27827, 537.6720266342163, 1.004701852798462, 333793, 115269, 449062, 516, 0.27839249269678656, 99956, 1931.3452795576143, 1393.673252923398, 0.0008201259762832258
27881, 538.6764008998871, 1.0043742656707764, 333836, 115345, 449181, 517, 0.2789327304013766, 99956, 1931.2054204780716, 1392.5290195781845, 0.0008210198070554009
27935, 539.6841719150543, 1.0077710151672363, 333796, 115365, 449160, 518, 0.2794729681059666, 99956, 1931.0782562355887, 1391.3940843205344, 0.000815017311448174
27989, 540.694687128067, 1.0105152130126953, 333454, 115259, 448712, 519, 0.28001320581055666, 99956, 1930.9613829208997, 1390.2666957928327, 0.0008102582441639194
28043, 541.7017343044281, 1.007047176361084, 333700, 115186, 448886, 520, 0.28055344351514666, 99956, 1930.8325983002323, 1389.1308639958042, 0.0008169884242107406
28097, 542.7087781429291, 1.0070438385009766, 334151, 115229, 449380, 521, 0.28109368121973666, 99956, 1930.7042968307871, 1387.995518687858, 0.0008173062289325017
28151, 543.7165515422821, 1.0077733993530273, 333845, 115244, 449089, 522, 0.2816339189243267, 99956, 1930.5790780420002, 1386.8625264997181, 0.0008162794280568431
