image_count, train_elapsed, train_interval, content_loss, style_loss, total_loss, reporting_line, train_completion, total_images, train_eta, train_left, delta_time
8014, 363.3883709907532, 1.0020005702972412, 589928, 540451, 1130379, 338, 0.1603505542438673, 49978, 2266.2121294454532, 1902.8237584547, 0.0005117707535077232
8038, 364.4783709049225, 1.0899999141693115, 589973, 539469, 1129441, 339, 0.1608307655368362, 49978, 2266.2229436534235, 1901.744572748501, 0.0005671495856639508
8062, 365.5653715133667, 1.0870006084442139, 589998, 538484, 1128482, 340, 0.1613109768298051, 49978, 2266.2151001606353, 1900.6497286472686, 0.0005757051272401448
8086, 366.64937138557434, 1.0839998722076416, 590298, 537478, 1127775, 341, 0.16179118812277402, 49978, 2266.1887562587476, 1899.5393848731733, 0.0005841916884314902
8110, 367.7393720149994, 1.0900006294250488, 590347, 536469, 1126816, 342, 0.16227139941574292, 49978, 2266.1995480352207, 1898.4601760202213, 0.000568142393648774
8132, 368.74437189102173, 1.0049998760223389, 590478, 535569, 1126047, 343, 0.16271159310096442, 49978, 2266.245230984934, 1897.5008590939124, 0.0005053131682329903
8154, 369.7483718395233, 1.003999948501587, 590673, 534656, 1125330, 344, 0.16315178678618592, 49978, 2266.284538606291, 1896.5361667667676, 0.0005084015232570405
8176, 370.7553708553314, 1.0069990158081055, 590707, 533739, 1124445, 345, 0.1635919804714074, 49978, 2266.341967295469, 1895.5865964401378, 0.0005006866429806411
8200, 371.84437131881714, 1.0890004634857178, 590767, 532757, 1123524, 346, 0.16407219176437632, 49978, 2266.3460963136395, 1894.5017249948223, 0.0005723143682028198
8224, 372.93237137794495, 1.0880000591278076, 590710, 531781, 1122491, 347, 0.16455240305734523, 49978, 2266.3441216837223, 1893.4117503057773, 0.00057533581240099
8248, 374.019371509552, 1.0870001316070557, 590816, 530830, 1121645, 348, 0.16503261435031413, 49978, 2266.336099576187, 1892.3167280666348, 0.0005783328633962581
8272, 375.10837054252625, 1.0889990329742432, 591008, 529868, 1120876, 349, 0.16551282564328304, 49978, 2266.3402010365544, 1891.2318304940281, 0.0005733171178564644
8296, 376.19737100601196, 1.0890004634857178, 590956, 528913, 1119869, 350, 0.16599303693625195, 49978, 2266.344287384097, 1890.1469163780848, 0.0005736547463142116
8318, 377.1993715763092, 1.0020005702972412, 591082, 528054, 1119136, 351, 0.16643323062147344, 49978, 2266.370544919546, 1889.1711733432367, 0.0005162260279311104
8340, 378.2053737640381, 1.0060021877288818, 591027, 527235, 1118262, 352, 0.16687342430669494, 49978, 2266.420643882386, 1888.2152701183477, 0.0005059907955282661
8362, 379.22437286376953, 1.0189990997314453, 591115, 526391, 1117506, 353, 0.16731361799191644, 49978, 2266.54815917071, 1887.3237863069403, 0.0004721303897471385
8384, 380.2443721294403, 1.0199992656707764, 591265, 525545, 1116810, 354, 0.16775381167713793, 49978, 2266.680967352716, 1886.4365952232756, 0.0004700788969552727
8406, 381.2623710632324, 1.0179989337921143, 591373, 524689, 1116062, 355, 0.16819400536235943, 49978, 2266.8011873659566, 1885.5388163027242, 0.00047591258716284113
8428, 382.26637148857117, 1.0040004253387451, 591526, 523882, 1115408, 356, 0.16863419904758092, 49978, 2266.837768658734, 1884.571397170163, 0.0005130730400226824
8450, 383.2698962688446, 1.0035247802734375, 591735, 523060, 1114795, 357, 0.16907439273280242, 49978, 2266.871346239564, 1883.6014499707194, 0.0005146778736534463
8472, 384.2728967666626, 1.0030004978179932, 591795, 522234, 1114029, 358, 0.16951458641802394, 49978, 2266.901656586905, 1882.6287598202425, 0.000516399130236378
8494, 385.28289556503296, 1.0099987983703613, 592106, 521393, 1113499, 359, 0.16995478010324544, 49978, 2266.9729873498018, 1881.6900917847688, 0.0004985943354882671
8516, 386.2958974838257, 1.0130019187927246, 592235, 520584, 1112819, 360, 0.17039497378846694, 49978, 2267.061574030841, 1880.7656765470151, 0.0004912685897585645
8538, 387.3078956604004, 1.011998176574707, 592312, 519784, 1112096, 361, 0.17083516747368843, 49978, 2267.1438286853468, 1879.8359330249464, 0.0004943430931682036
8560, 388.3198983669281, 1.01200270652771, 592516, 518969, 1111485, 362, 0.17127536115890993, 49978, 2267.225686983917, 1878.905788616989, 0.0004948008449123797
8582, 389.34309339523315, 1.0231950283050537, 592627, 518143, 1110769, 363, 0.17171555484413142, 49978, 2267.3723050229505, 1878.0292116277174, 0.00046653589263612183
8604, 390.345094203949, 1.0020008087158203, 592783, 517326, 1110109, 364, 0.17215574852935292, 49978, 2267.39506254358, 1877.049968339631, 0.0005214206903829677
8626, 391.35409474372864, 1.009000539779663, 592763, 516495, 1109258, 365, 0.17259594221457442, 49978, 2267.458259575941, 1876.1041648322125, 0.0005038776395788203
8650, 392.44409370422363, 1.0899989604949951, 592908, 515627, 1108535, 366, 0.17307615350754332, 49978, 2267.464845682045, 1875.0207519778214, 0.0005774801179485589
8672, 393.4460926055908, 1.0019989013671875, 592999, 514830, 1107829, 367, 0.17351634719276482, 49978, 2267.4871789947206, 1874.0410863891298, 0.0005224825312777348
8696, 394.53509306907654, 1.0890004634857178, 593157, 513960, 1107117, 368, 0.17399655848573373, 49978, 2267.4879118452513, 1872.9528187761748, 0.0005807063787762745
8720, 395.62309288978577, 1.0879998207092285, 593360, 513078, 1106438, 369, 0.17447676977870263, 49978, 2267.482905555701, 1871.8598126659153, 0.0005835737554636955
8742, 396.6350929737091, 1.0120000839233398, 593417, 512271, 1105687, 370, 0.17491696346392413, 49978, 2267.5621913337945, 1870.9270983600854, 0.0004982821360438594
8764, 397.6400935649872, 1.0050005912780762, 593513, 511465, 1104978, 371, 0.17535715714914563, 49978, 2267.601163417495, 1869.961069852508, 0.0005163367981704248
8786, 398.65009331703186, 1.0099997520446777, 593571, 510631, 1104201, 372, 0.17579735083436712, 49978, 2267.6683773956997, 1869.0182840786679, 0.0005041740114485327
8808, 399.6570930480957, 1.0069997310638428, 593370, 509832, 1103201, 373, 0.17623754451958862, 49978, 2267.718233010641, 1868.0611399625454, 0.00051211062207146
8830, 400.6654210090637, 1.0083279609680176, 593254, 509058, 1102312, 374, 0.17667773820481011, 49978, 2267.7753580057743, 1867.1099369967105, 0.0005091926305227368
8854, 401.75442004203796, 1.0889990329742432, 593441, 508196, 1101637, 375, 0.17715794949777902, 49978, 2267.7752885544355, 1866.0208685123976, 0.000583291033234401
8878, 402.84541964530945, 1.0909996032714844, 593390, 507328, 1100718, 376, 0.17763816079074793, 49978, 2267.786481531119, 1864.9410618858096, 0.0005786680335728711
8900, 403.8524203300476, 1.0070006847381592, 593251, 506552, 1099803, 377, 0.17807835447596942, 49978, 2267.8355351972045, 1863.983114867157, 0.0005136607468356758
8922, 404.8534209728241, 1.0010006427764893, 593392, 505752, 1099144, 378, 0.17851854816119092, 49978, 2267.850736760794, 1862.99731578797, 0.0005288669577123706
8946, 405.9424204826355, 1.0889995098114014, 593495, 504910, 1098405, 379, 0.17899875945415983, 49978, 2267.8504684642476, 1861.908047981612, 0.0005846856552754742
8970, 407.03242015838623, 1.0899996757507324, 593841, 504040, 1097880, 380, 0.17947897074712874, 49978, 2267.855774211352, 1860.823354052966, 0.0005825711585607518
8994, 408.11942076683044, 1.0870006084442139, 593921, 503196, 1097117, 381, 0.17995918204009764, 49978, 2267.844386378102, 1859.7249656112717, 0.0005902701292423984
9018, 409.20842003822327, 1.0889992713928223, 593938, 502339, 1096277, 382, 0.18043939333306655, 49978, 2267.8441358028745, 1858.6357157646512, 0.0005857048040770474
9042, 410.29742097854614, 1.089000940322876, 593985, 501494, 1095479, 383, 0.18091960462603546, 49978, 2267.8438957825456, 1857.5464748039994, 0.0005860432743290955
9066, 411.38941979408264, 1.091998815536499, 594121, 500656, 1094777, 384, 0.18139981591900436, 49978, 2267.8601833739976, 1856.470763579915, 0.0005791032626507597
9090, 412.47842049598694, 1.0890007019042969, 594144, 499788, 1093932, 385, 0.18188002721197327, 49978, 2267.859900940422, 1855.381480444435, 0.0005867494155304964
9112, 413.47842144966125, 1.0000009536743164, 594171, 499036, 1093207, 386, 0.18232022089719477, 49978, 2267.8692435481967, 1854.3908220985354, 0.0005339378215968305
9136, 414.569420337677, 1.090998888015747, 594270, 498223, 1092493, 387, 0.18280043219016368, 49978, 2267.8798697062634, 1853.3104493685864, 0.0005826025005486457
9158, 415.5704207420349, 1.0010004043579102, 594439, 497475, 1091914, 388, 0.18324062587538517, 49978, 2267.8945717236757, 1852.3241509816407, 0.0005321819597368105
9180, 416.5754199028015, 1.0049991607666016, 594387, 496723, 1091109, 389, 0.18368081956060667, 49978, 2267.9309734098274, 1851.355553507026, 0.0005229092727110363
9202, 417.5824203491211, 1.00700044631958, 594719, 495984, 1090703, 390, 0.18412101324582816, 49978, 2267.9780704421187, 1850.3956500929976, 0.0005184867986108843
9224, 418.5864210128784, 1.0040006637573242, 594694, 495258, 1089952, 391, 0.18456120693104966, 49978, 2268.0086892217732, 1849.4222682088948, 0.0005260398683134548
9248, 419.6764223575592, 1.0900013446807861, 594803, 494514, 1089318, 392, 0.18504141822401857, 49978, 2268.0134338869047, 1848.3370115293455, 0.0005868084851169408
9270, 420.69042110443115, 1.0139987468719482, 594783, 493887, 1088670, 393, 0.18548161190924006, 49978, 2268.0977201679893, 1847.4072990635582, 0.0005029994313743291
9294, 421.78041982650757, 1.089998722076416, 594864, 493189, 1088053, 394, 0.18596182320220897, 49978, 2268.102197341209, 1846.3217775147014, 0.0005875918912993106
9318, 422.8664197921753, 1.0859999656677246, 594795, 492471, 1087266, 395, 0.18644203449517788, 49978, 2268.0852037318455, 1845.2187839396702, 0.0005974005119063763
9342, 423.9534206390381, 1.087000846862793, 594745, 491797, 1086542, 396, 0.18692224578814678, 49978, 2268.073651969369, 1844.120231330331, 0.0005953508705311972
9366, 425.0434236526489, 1.0900030136108398, 594805, 491048, 1085853, 397, 0.1874024570811157, 49978, 2268.0781792987495, 1843.0347556461006, 0.0005886143787097176
9390, 426.13242077827454, 1.0889971256256104, 594683, 490321, 1085004, 398, 0.1878826683740846, 49978, 2268.07732967589, 1841.9449088976153, 0.0005913327164052129
9412, 427.13642144203186, 1.0040006637573242, 594752, 489618, 1084369, 399, 0.1883228620593061, 49978, 2268.107104848052, 1840.9706834060203, 0.0005289113083073449
9436, 428.2234206199646, 1.0869991779327393, 594856, 488861, 1083717, 400, 0.188803073352275, 49978, 2268.095603618545, 1839.8721829985802, 0.0005966963066503794
9458, 429.22941970825195, 1.0059990882873535, 595050, 488192, 1083243, 401, 0.1892432670374965, 49978, 2268.1357515520212, 1838.9063318437693, 0.0005249555723141341
9480, 430.2354197502136, 1.00600004196167, 595188, 487538, 1082727, 402, 0.189683460722718, 49978, 2268.1757181725925, 1837.9402984223789, 0.0005253304122466718
9502, 431.2404201030731, 1.005000352859497, 595216, 486932, 1082147, 403, 0.1901236544079395, 49978, 2268.210241624015, 1836.9698215209419, 0.0005280241704640476
9524, 432.24542021751404, 1.005000114440918, 595424, 486319, 1081742, 404, 0.190563848093161, 49978, 2268.2446043291598, 1835.9991841116457, 0.0005283905037114511
9548, 433.32942056655884, 1.0840003490447998, 595397, 485636, 1081033, 405, 0.1910440593861299, 49978, 2268.2171953367697, 1834.8877747702109, 0.0006053430475638777
9572, 434.4134199619293, 1.0839993953704834, 595384, 484959, 1080343, 406, 0.1915242706790988, 49978, 2268.189918810834, 1833.7764988489048, 0.0006056369967614161
9596, 435.50242161750793, 1.0890016555786133, 595582, 484264, 1079846, 407, 0.1920044819720677, 49978, 2268.188831554795, 1832.686409937287, 0.0005944502573252963
9620, 436.5884199142456, 1.085998296737671, 595604, 483557, 1079161, 408, 0.19248469326503662, 49978, 2268.172146618936, 1831.5837267046904, 0.0006016758931683963
9644, 437.67542004585266, 1.0870001316070557, 595599, 482826, 1078425, 409, 0.19296490455800552, 49978, 2268.160736525469, 1830.4853164796164, 0.0005997051672054221
9668, 438.76041984558105, 1.0849997997283936, 595670, 482088, 1077758, 410, 0.19344511585097443, 49978, 2268.1390425157683, 1829.3786226701873, 0.0006045903780083073
9692, 439.8474209308624, 1.087001085281372, 595739, 481365, 1077104, 411, 0.19392532714394334, 49978, 2268.127775823632, 1828.2803548927695, 0.0006003501756320917
9716, 440.93741965293884, 1.089998722076416, 595786, 480618, 1076404, 412, 0.19440553843691225, 49978, 2268.1319842954485, 1827.1945646425097, 0.0005938860784420186
9738, 441.94442081451416, 1.0070011615753174, 595767, 479938, 1075705, 413, 0.19484573212213374, 49978, 2268.1760385569714, 1826.2316177424573, 0.0005270084087847238
9760, 442.94842004776, 1.0039992332458496, 595900, 479270, 1075170, 414, 0.19528592580735524, 49978, 2268.2045222486627, 1825.2561022009027, 0.000534168575375138
9782, 443.9504199028015, 1.001999855041504, 595957, 478592, 1074548, 415, 0.19572611949257673, 49978, 2268.222662635679, 1824.2722427328777, 0.00053902543694484
9804, 444.9584197998047, 1.0079998970031738, 595955, 477935, 1073891, 416, 0.19616631317779823, 49978, 2268.2713081145084, 1823.3128883147037, 0.0005258833608829949
9826, 445.9604206085205, 1.0020008087158203, 596039, 477263, 1073302, 417, 0.19660650686301973, 49978, 2268.2892225903356, 1822.328801981815, 0.0005397243332153634
9848, 446.9634201526642, 1.0029995441436768, 596139, 476580, 1072719, 418, 0.19704670054824122, 49978, 2268.3121255473043, 1821.34870539464, 0.0005378264263338206
9872, 448.051420211792, 1.0880000591278076, 596049, 475869, 1071918, 419, 0.19752691184121013, 49978, 2268.305700906092, 1820.2542806943002, 0.0006008869674973827
9894, 449.0574197769165, 1.0059995651245117, 596037, 475208, 1071245, 420, 0.19796710552643162, 49978, 2268.3436148787887, 1819.2861951018722, 0.0005318408547067
9916, 450.05843138694763, 1.001011610031128, 596130, 474564, 1070694, 421, 0.19840729921165312, 49978, 2268.356220639055, 1818.2977892521076, 0.0005432932171011151
9938, 451.06342005729675, 1.004988670349121, 596226, 473899, 1070125, 422, 0.19884749289687462, 49978, 2268.3887711434472, 1817.3253510861505, 0.0005348068791070082
9960, 452.066419839859, 1.0029997825622559, 596120, 473254, 1069374, 423, 0.1992876865820961, 49978, 2268.411197867116, 1816.3447780272568, 0.0005395693502584509
9984, 453.15741991996765, 1.0910000801086426, 596398, 472563, 1068961, 424, 0.19976789787506502, 49978, 2268.419624675495, 1815.2622047555274, 0.0005960174988942635
10008, 454.2484200000763, 1.0910000801086426, 596317, 471857, 1068174, 425, 0.20024810916803393, 49978, 2268.428011067527, 1814.179591067451, 0.0005963952123502203
10030, 455.2504196166992, 1.0019996166229248, 596521, 471214, 1067735, 426, 0.20068830285325542, 49978, 2268.4452115257623, 1813.194791909063, 0.0005428344378014538
10052, 456.2514202594757, 1.0010006427764893, 596560, 470592, 1067152, 427, 0.20112849653847692, 49978, 2268.45736984959, 1812.2059495901144, 0.0005453591215688336
10074, 457.2534201145172, 1.001999855041504, 596648, 469940, 1066589, 428, 0.20156869022369842, 49978, 2268.4744322496867, 1811.2210121351695, 0.0005435019431250243
10096, 458.2544198036194, 1.0009996891021729, 596731, 469307, 1066039, 429, 0.2020088839089199, 49978, 2268.486469190302, 1810.2320493866828, 0.0005460199179784242
10118, 459.2564206123352, 1.0020008087158203, 596734, 468662, 1065395, 430, 0.20244907759414144, 49978, 2268.5033988301334, 1809.2469782177982, 0.0005441684502373034
10142, 460.3434200286865, 1.0869994163513184, 596730, 467981, 1064711, 431, 0.20292928888711032, 49978, 2268.4917616045846, 1808.148341575898, 0.0006072342002650943
10166, 461.43341994285583, 1.0899999141693115, 596672, 467334, 1064006, 432, 0.20340950018007922, 49978, 2268.4949303466506, 1807.0615104037947, 0.0006010741193701596
10190, 462.52341985702515, 1.0899999141693115, 596680, 466657, 1063338, 433, 0.20388971147304813, 49978, 2268.4980841623556, 1805.9746643053304, 0.0006014438867780747
10212, 463.52741956710815, 1.0039997100830078, 596748, 466027, 1062775, 434, 0.20432990515826963, 49978, 2268.524615660491, 1804.9971960933826, 0.0005412413757884815
10236, 464.61342096328735, 1.0860013961791992, 596806, 465348, 1062154, 435, 0.20481011645123853, 49978, 2268.5081626517367, 1803.8947416884494, 0.0006107790124656454
10260, 465.69841957092285, 1.084998607635498, 596777, 464664, 1061441, 436, 0.20529032774420744, 49978, 2268.4869018826103, 1802.7884823116874, 0.0006132616006887526
10284, 466.78841948509216, 1.0899999141693115, 596831, 463987, 1060818, 437, 0.20577053903717635, 49978, 2268.490045607345, 1801.701626122253, 0.0006028750461289922
10306, 467.79142117500305, 1.0030016899108887, 596902, 463380, 1060282, 438, 0.20621073272239784, 49978, 2268.511512466942, 1800.7200912919388, 0.0005447821193493851
10330, 468.87841987609863, 1.086998701095581, 597055, 462733, 1059788, 439, 0.20669094401536675, 49978, 2268.5000647209736, 1799.621644844875, 0.0006100039936111079
10354, 469.9694197177887, 1.0909998416900635, 597056, 462068, 1059124, 440, 0.20717115530833566, 49978, 2268.5079832582232, 1798.5385635404346, 0.0006018383405994587
10376, 470.9694232940674, 1.0000035762786865, 597185, 461481, 1058666, 441, 0.20761134899355715, 49978, 2268.5148262712896, 1797.5454029772222, 0.0005522042080973177
10400, 472.05841994285583, 1.0889966487884521, 597132, 460805, 1057938, 442, 0.20809156028652606, 49978, 2268.5130492215435, 1796.4546292786877, 0.0006068128775651438
10422, 473.0594210624695, 1.0010011196136475, 597299, 460213, 1057512, 443, 0.20853175397174756, 49978, 2268.524634989455, 1795.4652139269856, 0.0005507600000448365
10446, 474.14942026138306, 1.0899991989135742, 597426, 459547, 1056973, 444, 0.20901196526471646, 49978, 2268.5276398452424, 1794.3782195838594, 0.0006054109735430524
10470, 475.2374198436737, 1.0879995822906494, 597475, 458882, 1056357, 445, 0.20949217655768537, 49978, 2268.521085859324, 1793.2836660156504, 0.0006099904447474103
10492, 476.2384195327759, 1.0009996891021729, 597539, 458278, 1055817, 446, 0.20993237024290687, 49978, 2268.5325706642275, 1792.2941511314516, 0.0005517893810951247
10516, 477.327419757843, 1.0890002250671387, 597558, 457614, 1055172, 447, 0.21041258153587578, 49978, 2268.5307897163825, 1791.2033699585395, 0.000608594952019148
10538, 478.3274209499359, 1.0000011920928955, 597465, 457015, 1054480, 448, 0.21085277522109727, 49978, 2268.537468612251, 1790.210047662315, 0.0005545558437887177
10562, 479.4154198169708, 1.087998867034912, 597514, 456362, 1053876, 449, 0.21133298651406618, 49978, 2268.530945996267, 1789.115526179296, 0.0006113927717299461
10584, 480.415420293808, 1.0000004768371582, 597593, 455771, 1053364, 450, 0.21177318019928768, 49978, 2268.5375921621257, 1788.1221718683178, 0.0005552208878872866
10606, 481.41542053222656, 1.000000238418579, 597797, 455180, 1052977, 451, 0.21221337388450917, 49978, 2268.5442096322477, 1787.128789100021, 0.0005555452440135777
10630, 482.5054199695587, 1.0899994373321533, 597873, 454534, 1052407, 452, 0.21269358517747808, 49978, 2268.547119401562, 1786.0416994320035, 0.0006082883755484936
10654, 483.59442114830017, 1.089001178741455, 598029, 453891, 1051920, 453, 0.21317379647044699, 49978, 2268.54533322224, 1784.95091207394, 0.0006107289423368245
10678, 484.6834213733673, 1.0890002250671387, 598129, 453250, 1051379, 454, 0.2136540077634159, 49978, 2268.543550608555, 1783.8601292351877, 0.0006110996282159276
10702, 485.77041959762573, 1.0869982242584229, 598099, 452614, 1050714, 455, 0.2141342190563848, 49978, 2268.5324267099736, 1782.7620071123479, 0.000615587570372278
10726, 486.8604202270508, 1.0900006294250488, 598154, 451986, 1050140, 456, 0.2146144303493537, 49978, 2268.5353423557285, 1781.6749221286777, 0.000609775718426353
10750, 487.9484210014343, 1.088000774383545, 598180, 451365, 1049546, 457, 0.21509464164232261, 49978, 2268.5289474241567, 1780.5805264227224, 0.0006142510580143812
10772, 488.95041966438293, 1.0019986629486084, 598316, 450770, 1049086, 458, 0.2155348353275441, 49978, 2268.544752505248, 1779.5943328408653, 0.0005538607028565679
10794, 489.95242047309875, 1.0020008087158203, 598481, 450213, 1048694, 459, 0.2159750290127656, 49978, 2268.5605030947313, 1778.6080826216325, 0.0005541994605356981
10818, 491.0424208641052, 1.0900003910064697, 598600, 449609, 1048209, 460, 0.21645524030573451, 49978, 2268.563330555209, 1777.520909691104, 0.0006112492915955059
10840, 492.0434195995331, 1.0009987354278564, 598577, 449052, 1047629, 461, 0.216895433990956, 49978, 2268.5743565263347, 1776.5309369268016, 0.0005569401512550698
10862, 493.044420003891, 1.0010004043579102, 598653, 448491, 1047144, 462, 0.2173356276761775, 49978, 2268.5853455122874, 1775.5409255083964, 0.000557272264629316
10886, 494.13341999053955, 1.0889999866485596, 598859, 447871, 1046730, 463, 0.2178158389691464, 49978, 2268.583507650853, 1774.4500876603133, 0.00061436930707226
10910, 495.22342014312744, 1.0900001525878906, 599008, 447250, 1046258, 464, 0.21829605026211532, 49978, 2268.5862595704148, 1773.3628394272873, 0.0006127240436836212
10932, 496.22342133522034, 1.0000011920928955, 598955, 446706, 1045661, 465, 0.21873624394733682, 49978, 2268.5925861225433, 1772.369164787323, 0.0005603335188220093
10956, 497.31241965293884, 1.0889983177185059, 598974, 446093, 1045066, 466, 0.21921645524030572, 49978, 2268.5907365292605, 1771.2783168763217, 0.0006154744353906727
10980, 498.40041995048523, 1.0880002975463867, 598917, 445504, 1044421, 467, 0.21969666653327463, 49978, 2268.584352302855, 1770.18393235237, 0.0006178501218722099
11002, 499.40142345428467, 1.0010035037994385, 598984, 444946, 1043929, 468, 0.22013686021849613, 49978, 2268.595195546104, 1769.1937720918195, 0.0005593544503789127
11026, 500.48742055892944, 1.0859971046447754, 599065, 444352, 1043417, 469, 0.22061707151146503, 49978, 2268.5797482944113, 1768.0923277354818, 0.0006225685245518919
11050, 501.58042001724243, 1.0929994583129883, 599175, 443743, 1042919, 470, 0.22109728280443394, 49978, 2268.596039060791, 1767.0156190435487, 0.0006089663277438762
11074, 502.6684195995331, 1.0879995822906494, 599423, 443121, 1042544, 471, 0.22157749409740285, 49978, 2268.5896943060743, 1765.9212747065412, 0.0006193178629625429
11096, 503.66942167282104, 1.0010020732879639, 599506, 442568, 1042074, 472, 0.22201768778262435, 49978, 2268.6004286557545, 1764.9310069829335, 0.0005607654983217358
11120, 504.75841999053955, 1.0889983177185059, 599439, 441955, 1041394, 473, 0.22249789907559325, 49978, 2268.5985894143155, 1763.840169423776, 0.0006180624369120924
11142, 505.7584204673767, 1.0000004768371582, 599458, 441399, 1040857, 474, 0.22293809276081475, 49978, 2268.6047691723707, 1762.846348704994, 0.0005634414818359579
11166, 506.84741950035095, 1.0889990329742432, 599378, 440805, 1040183, 475, 0.22341830405378366, 49978, 2268.6029313799518, 1761.7555118796008, 0.0006187929119259028
11190, 507.93741965293884, 1.0900001525878906, 599346, 440234, 1039580, 476, 0.22389851534675256, 49978, 2268.60557278057, 1760.6681531276313, 0.0006172018447720973
11214, 509.0244200229645, 1.0870003700256348, 599451, 439637, 1039088, 477, 0.22437872663972147, 49978, 2268.594833592627, 1759.5704135696624, 0.0006234789650843009
11236, 510.0244207382202, 1.0000007152557373, 599416, 439138, 1038554, 478, 0.22481892032494297, 49978, 2268.6009700653944, 1758.5765493271742, 0.0005648334586803028
11260, 511.1084203720093, 1.0839996337890625, 599427, 438580, 1038007, 479, 0.22529913161791187, 49978, 2268.5769656618368, 1757.4685452898275, 0.000630057325494704
11284, 512.1954200267792, 1.0869996547698975, 599469, 437984, 1037453, 480, 0.22577934291088078, 49978, 2268.5663507708587, 1756.3709307440795, 0.0006245429249300827
11308, 513.2854206562042, 1.0900006294250488, 599449, 437398, 1036848, 481, 0.2262595542038497, 49978, 2268.5690443540657, 1755.2836236978615, 0.000619064587773277
11332, 514.3754210472107, 1.0900003910064697, 599587, 436827, 1036414, 482, 0.2267397654968186, 49978, 2268.571725476306, 1754.196304429095, 0.0006194550294246204
11356, 515.4644198417664, 1.088998794555664, 599515, 436260, 1035775, 483, 0.2272199767897875, 49978, 2268.569987218369, 1753.1055673766027, 0.0006217873391584083
11380, 516.5534212589264, 1.0890014171600342, 599589, 435677, 1035267, 484, 0.2277001880827564, 49978, 2268.5682678100725, 1752.014846551146, 0.000622164943032355
11404, 517.6414196491241, 1.087998390197754, 599798, 435104, 1034902, 485, 0.22818039937572532, 49978, 2268.5621598758266, 1750.9207402267025, 0.0006244846192926534
11428, 518.7294209003448, 1.0880012512207031, 599740, 434543, 1034282, 486, 0.22866061066869423, 49978, 2268.556090108281, 1749.826669207936, 0.0006248546799582089
11452, 519.8174204826355, 1.0879995822906494, 599742, 433961, 1033702, 487, 0.22914082196166313, 49978, 2268.55003849818, 1748.7326180155446, 0.0006252340369726772
11476, 520.9094204902649, 1.0920000076293945, 599892, 433431, 1033323, 488, 0.22962103325463204, 49978, 2268.5614340591196, 1747.6520135688547, 0.0006179357756339598
11500, 521.9964196681976, 1.0869991779327393, 599953, 432867, 1032820, 489, 0.23010124454760095, 49978, 2268.5510488849723, 1746.5546292167746, 0.0006279192559845992
11524, 523.0824198722839, 1.0860002040863037, 599961, 432301, 1032262, 490, 0.23058145584056985, 49978, 2268.53637455545, 1745.453954683166, 0.0006301975988590724
11548, 524.1724231243134, 1.090003252029419, 600062, 431830, 1031892, 491, 0.23106166713353876, 49978, 2268.5390858076667, 1744.3666626833533, 0.0006229279190640424
11572, 525.2614212036133, 1.0889980792999268, 600134, 431334, 1031468, 492, 0.23154187842650767, 49978, 2268.537444600258, 1743.2760233966446, 0.0006252351125713984
11596, 526.349419593811, 1.087998390197754, 600094, 430804, 1030898, 493, 0.23202208971947658, 49978, 2268.531501591884, 1742.182081998073, 0.000627520475179888
11620, 527.4384202957153, 1.0890007019042969, 600175, 430285, 1030460, 494, 0.23250230101244548, 49978, 2268.52989410837, 1741.0914738126548, 0.0006260012639823787
11642, 528.4444198608398, 1.0059995651245117, 600295, 429797, 1030092, 495, 0.23294249469766698, 49978, 2268.5616917887864, 1740.1172719279466, 0.0005595351532995396
11666, 529.5334208011627, 1.089000940322876, 600230, 429257, 1029488, 496, 0.2334227059906359, 49978, 2268.5600295560184, 1739.0266087548557, 0.000626775672356028
11690, 530.6244201660156, 1.0909993648529053, 600375, 428711, 1029086, 497, 0.2339029172836048, 49978, 2268.566917968959, 1737.9424978029433, 0.0006234010143689739
11712, 531.6244215965271, 1.0000014305114746, 600377, 428185, 1028562, 498, 0.2343431109688263, 49978, 2268.5728605320382, 1736.9484389355111, 0.0005719745438579338
11736, 532.712420463562, 1.087998867034912, 600399, 427612, 1028011, 499, 0.2348233222617952, 49978, 2268.5669180238497, 1735.8544975602877, 0.0006298064759445721
11760, 533.7974197864532, 1.0849993228912354, 600369, 427035, 1027404, 500, 0.2353035335547641, 49978, 2268.548252218313, 1734.7508324318596, 0.0006358050919470504
11782, 534.7984216213226, 1.0010018348693848, 600284, 426527, 1026811, 501, 0.2357437272399856, 49978, 2268.55843793842, 1733.7600163170973, 0.0005711575957991766
11806, 535.8884210586548, 1.0899994373321533, 600395, 425962, 1026357, 502, 0.2362239385329545, 49978, 2268.5610289403226, 1732.6726078816678, 0.0006271966276736318
11830, 536.9754197597504, 1.086998701095581, 600389, 425398, 1025787, 503, 0.23670414982592342, 49978, 2268.5509322698904, 1731.57551251014, 0.0006331809982665915
11852, 537.9774198532104, 1.002000093460083, 600481, 424901, 1025381, 504, 0.2371443435111449, 49978, 2268.5652623543497, 1730.5878425011392, 0.0005703880667433658
11876, 539.0684204101562, 1.0910005569458008, 600574, 424365, 1024939, 505, 0.23762455480411382, 49978, 2268.572037323913, 1729.5036169137566, 0.0006265071097550923
11900, 540.1564207077026, 1.0880002975463867, 600603, 423852, 1024455, 506, 0.23810476609708273, 49978, 2268.5661843806356, 1728.409763672933, 0.0006324665818134845
11924, 541.2434213161469, 1.0870006084442139, 600417, 423345, 1023762, 507, 0.23858497739005163, 49978, 2268.5561649227093, 1727.3127436065624, 0.0006346990681418418
